,Veh. Reg,Date,Del. No,Specifications,Tonagge
1,KDB 293W,8/9/2021,24512,0-40, 19.50 
2,KDB 293W,8/9/2021,24437,0-40, 22.76 
3,KDB 293W,8/9/2021,24381,0-3, 19.40 
4,KDB 293W,8/9/2021,24476,0-40, 24.36 
5,KDB 293W,8/9/2021,24404,10-14, 18.40 
6,KDB 293W,8/9/2021,24351,0-3, 19.82 
7,KAT 901C,8/9/2021,24393,0-3, 20.42 
8,KAT 901C,8/9/2021,24445,0-40, 18.48 
9,KAT 901C,8/9/2021,24487,0-40, 19.68 
10,KAT 901C,8/9/2021,24519,0-40, 212.30 
